name,version,software_id
org.sonatype.nexus:nexus-extdirect,3.20.2-01,597
org.sonatype.nexus:nexus-extdirect,3.0.1-01,597
org.sonatype.nexus:nexus-extdirect,3.21.1-01,597
org.sonatype.nexus:nexus-core,2.6.1-02,597
org.sonatype.nexus:nexus-core,2.14.1-01,597
org.sonatype.nexus:nexus-core,2.6.1-01,597
org.sonatype.nexus:nexus-core,2.11.3-01,597
org.sonatype.nexus:nexus-core,3.1.0-04,597
org.sonatype.nexus:nexus-core,3.0.0-03,597
org.sonatype.nexus:nexus-core,3.5.1-02,597
org.sonatype.nexus:nexus-core,2.5.1-01,597
org.sonatype.nexus:nexus-core,2.10.0-01,597
org.sonatype.nexus:nexus-core,2.10.0-02,597
org.sonatype.nexus:nexus-core,3.20.0-02,597
org.sonatype.nexus:nexus-core,2.14.4-01,597
org.sonatype.nexus:nexus-core,3.17.2-03,597
org.sonatype.nexus:nexus-core,3.0.0-b2014101001,597
org.sonatype.nexus:nexus-core,2.6.4-03,597
org.sonatype.nexus:nexus-core,2.6.4-02,597
org.sonatype.nexus:nexus-core,2.11.0-02,597
org.sonatype.nexus:nexus-core,2.11.0-01,597
org.sonatype.nexus:nexus-core,2.4.0-1,597
org.sonatype.nexus:nexus-core,3.2.0-01,597
org.sonatype.nexus:nexus-core,3.20.3-01,597
org.sonatype.nexus:nexus-core,2.14.3-02,597
org.sonatype.nexus:nexus-core,2.11.1-01,597
org.sonatype.nexus:nexus-core,3.0.2-02,597
org.sonatype.nexus:nexus-core,3.2.1-01,597
org.sonatype.nexus:nexus-core,2.7.1-01,597
org.sonatype.nexus:nexus-core,2.7.0-m3,597
org.sonatype.nexus:nexus-core,2.7.0-m4,597
org.sonatype.nexus:nexus-core,2.7.0-m1,597
org.sonatype.nexus:nexus-core,2.7.0-m2,597
org.sonatype.nexus:nexus-core,3.0.0-b2015091801,597
org.sonatype.nexus:nexus-core,2.14.6-02,597
org.sonatype.nexus:nexus-core,3.0.0-b2015020701,597
org.sonatype.nexus:nexus-core,2.6.2-01,597
org.sonatype.nexus:nexus-core,3.0.0-b2015110601,597
org.sonatype.nexus:nexus-core,2.9.2-01,597
org.sonatype.nexus:nexus-core,2.8.0-05,597
org.sonatype.nexus:nexus-core,2.14.20-01,597
org.sonatype.nexus:nexus-core,2.8.0-01,597
org.sonatype.nexus:nexus-core,2.12.0-01,597
org.sonatype.nexus:nexus-core,2.5.0-01,597
org.sonatype.nexus:nexus-core,2.5.0-02,597
org.sonatype.nexus:nexus-core,2.5.0-03,597
org.sonatype.nexus:nexus-core,2.5.0-04,597
org.sonatype.nexus:nexus-core,2.7.0-02,597
org.sonatype.nexus:nexus-core,2.7.0-03,597
org.sonatype.nexus:nexus-core,2.7.0-01,597
org.sonatype.nexus:nexus-core,2.7.0-06,597
org.sonatype.nexus:nexus-core,2.7.0-04,597
